# E_R [keV]  \xi_T*d_E/dx_T [keV/Å]  x_T [Å]
0.0011	0.000018246212621619205	2.4031870648684963
0.0012	0.00001877298061395892	2.7128549205569623
0.0013000000000000002	0.000019437166343430733	3.012653434496563
0.0014	0.000020072150803761975	3.302482017550503
0.0015	0.000020672780829810194	3.5835193207769804
0.0016	0.000021245354734527276	3.8566956658351947
0.0017	0.000021795598256960387	4.122744850307439
0.0018000000000000002	0.000022318930805871797	4.382319393877687
0.002	0.000023314064252270084	4.884203203784569
0.0022500000000000003	0.000024448905731419336	5.483497758430958
0.00249999	0.00002550816745514594	6.056472340490849
0.00274999	0.000026481543093164976	6.607066009939807
0.00299999	0.000027391935601665134	7.138428554944795
0.00324999	0.00002825079645874076	7.652894764845048
0.00349999	0.000029052399925344664	8.15246108848457
0.00374999	0.00002981964895766556	8.638720175304062
0.00399999	0.00003054109207760907	9.11298263083727
0.004499990000000001	0.000031886640753694216	10.030006171547445
0.00499999	0.00003312340038788311	10.910620151367832
0.005499990000000001	0.00003425709671922293	11.760269824951768
0.00599999	0.00003531063270390236	12.583231238301625
0.006499990000000001	0.00003629545982001573	13.382775295514527
0.00699999	0.00003721730380661024	14.161591866057936
0.00799999	0.00003891784830361997	15.665322446349958
0.008999990000000001	0.00004043516915112022	17.108126557251957
0.00999999	0.00004182079800053557	18.500087126632256
0.0109999	0.00004309191206900748	19.84840381685565
0.0119999	0.00004426568857367749	21.159127140104218
0.0129999	0.00004535357899263995	22.436804972729394
0.013999900000000001	0.00004637848628208352	23.68506912001529
0.0149999	0.00004733468470296105	24.90694568369192
0.0159999	0.000048233625733366865	26.105123884870377
0.016999900000000002	0.00004908676085139532	27.281739964722203
0.0179999	0.0000498940900570464	28.438622095518806
0.0199999	0.00005139995942645232	30.699356588660557
0.0224999	0.00005310050392346205	33.4383531156427
0.024999900000000002	0.00005462927624905666	36.09537355294773
0.0274999	0.0000560320823156135	38.68208690938315
0.0299999	0.00005731464786217976	41.207585285244434
0.0324999	0.00005851705306208564	43.67893538832821
0.0349999	0.000059622120698189595	46.10204422289073
0.037499899999999996	0.00006066993094382185	48.48181975077347
0.0399999	0.0000616433065818409	50.82226851439497
0.044999899999999995	0.0000634469143816997	55.3987698052106
0.0499999	0.00006508447574919055	59.85284120654673
0.0549999	0.00006657316790145495	64.20126209561684
0.059999899999999995	0.00006794734527277595	68.45725743732359
0.0649999	0.00006922418508029503	72.63108771659306
0.0699999	0.00007042659028020092	76.73087283222299
0.0799999	0.00007261954833526732	84.73455096673439
0.0899999	0.00007459492830654125	92.51212540383452
0.0999999	0.0000764099875844944	100.09475796590684
0.11	0.00007808762912531544	107.50619042407772
0.12	0.00007965075588519309	114.76545108633752
0.13	0.00008112799655936315	121.88754616490928
0.13999899999999998	0.00008252507688687283	128.88389702879508
0.149999	0.00008385344834581644	135.76641437697577
0.159999	0.00008513028815333552	142.5428545046772
0.169999	0.00008634987057038292	149.22067047062748
0.179999	0.0000875293728141001	155.80640738223616
0.199999	0.00008977958825963822	168.72240843259567
0.224999	0.00009238479952610095	184.4368711217884
0.249999	0.00009488694748971459	199.7233150818576
0.27499900000000005	0.0000972402262381018	214.6230450870207
0.299999	0.00009944463577126257	229.1781758832096
0.32499900000000004	0.00010162041660918743	243.41620902564028
0.349999	0.00010364732823188592	257.36294923613065
0.374999	0.00010569714281077308	271.0380713639905
0.39999900000000005	0.0001075923624353866	284.4598165280048
0.44999900000000004	0.00011134272151128348	310.6126876267617
0.499999	0.00011487550250338786	335.92190972319554
0.549999	0.00011824796280217148	360.48218214302307
0.5999990000000001	0.00012150590832001166	384.363441294244
0.649999	0.00012464361331786128	407.6244361587918
0.699999	0.00012771260944714484	430.3134890573317
0.799999	0.00013356431475335337	474.13971916187745
0.899999	0.00013909537867292038	516.1375090567275
0.9999990000000001	0.00014439168729155338	556.5314942019519
1.1	0.00014943606339211084	595.5046569287051
1.2	0.00015432584453839473	633.203518753113
1.3	0.0001590553049913578	669.7453713568596
1.4	0.00016367597640242466	705.2280820806405
1.5	0.00016810769842493485	739.7423466792998
1.6	0.00017241917992745446	773.3712464854761
1.7	0.00017665622682236089	806.1763246491143
1.8	0.000180750130241088	838.2164281605915
2.	0.00018869173029951387	900.2135968860424
2.25	0.0001968337312245908	974.4410977281267
2.5	0.00020442033546209213	1045.7840696600401
2.75	0.00021164621813962164	1114.589567912871
3.	0.00021855145943050963	1181.1346379573768
3.25	0.00022512460785666173	1245.659299859621
3.5	0.0002315202583723515	1308.352315964847
3.75	0.00023768687932615445	1369.3669027965823
4.	0.00024371608254282533	1428.836802732076
4.5	0.0002554882020238085	1543.541259488302
5.	0.00026691105142291426	1653.1527707186715
5.5	0.00027807624256489735	1758.221808831025
6.	0.0002890295813621351	1859.190253963754
6.5	0.0002996336500774954	1956.4595335335878
7.	0.0003100029634919218	2050.382593449388
8.	0.0003298827294636988	2229.3491836528756
9.	0.0003486746050165134	2398.1099677244642
10.	0.0003664072188456013	2558.2483474379674
11.	0.0003832351659052364	2711.0042453495703
12.	0.0003992615094982675	2857.344866115151
13.	0.0004144702175553625	2998.0671731951716
14.	0.00042896950654451317	3133.832597428729
15.	0.0004427542233005769	3265.192881804439
16.	0.0004559337294393546	3392.611402337653
17.	0.0004684467595530417	3516.488699261283
18.	0.0004804622229435297	3637.1648994524144
20.	0.0005029351761297703	3870.0180055950486
22.5	0.0005283723444207313	4147.543458174613
25.	0.0005511161250639032	4412.68766377467
27.5	0.0005716119805571558	4667.622965405439
30.	0.0005898496045702043	4914.059873876658
