# (E [MeV])  (Flux [1/MeV/cm^2/s]
1.094600E+00  5.111515E+06
1.096400E+00  5.110140E+06
1.098100E+00  5.108659E+06
1.099800E+00  5.107178E+06
1.101600E+00  5.105591E+06
1.103300E+00  5.104004E+06
1.105000E+00  5.102205E+06
1.106800E+00  5.100406E+06
1.108500E+00  5.098608E+06
1.110300E+00  5.096756E+06
1.112000E+00  5.094799E+06
1.113700E+00  5.092789E+06
1.115500E+00  5.090726E+06
1.117200E+00  5.088663E+06
1.118900E+00  5.086441E+06
1.120700E+00  5.084219E+06
1.122400E+00  5.081838E+06
1.124100E+00  5.079458E+06
1.125900E+00  5.077025E+06
1.127600E+00  5.074538E+06
1.129300E+00  5.071999E+06
1.131100E+00  5.069460E+06
1.132800E+00  5.066762E+06
1.134500E+00  5.064064E+06
1.136300E+00  5.061260E+06
1.138000E+00  5.058457E+06
1.139700E+00  5.055441E+06
1.141500E+00  5.052426E+06
1.143200E+00  5.049411E+06
1.144900E+00  5.046343E+06
1.146700E+00  5.043169E+06
1.148400E+00  5.039995E+06
1.150200E+00  5.036715E+06
1.151900E+00  5.033382E+06
1.153600E+00  5.029996E+06
1.155400E+00  5.026611E+06
1.157100E+00  5.022961E+06
1.158800E+00  5.019311E+06
1.160600E+00  5.015661E+06
1.162300E+00  5.012010E+06
1.164000E+00  5.008255E+06
1.165800E+00  5.004446E+06
1.167500E+00  5.000584E+06
1.169200E+00  4.996670E+06
1.171000E+00  4.992649E+06
1.172700E+00  4.988629E+06
1.174400E+00  4.984397E+06
1.176200E+00  4.980112E+06
1.177900E+00  4.975880E+06
1.179600E+00  4.971648E+06
1.181400E+00  4.967257E+06
1.183100E+00  4.962866E+06
1.184800E+00  4.958370E+06
1.186600E+00  4.953873E+06
1.188300E+00  4.949271E+06
1.190100E+00  4.944616E+06
1.191800E+00  4.939802E+06
1.193500E+00  4.934882E+06
1.195300E+00  4.930016E+06
1.197000E+00  4.925149E+06
1.198700E+00  4.920176E+06
1.200500E+00  4.915204E+06
1.202200E+00  4.910072E+06
1.203900E+00  4.904941E+06
1.205700E+00  4.899757E+06
1.207400E+00  4.894520E+06
1.209100E+00  4.889071E+06
1.210900E+00  4.883569E+06
1.212600E+00  4.878068E+06
1.214300E+00  4.872619E+06
1.216100E+00  4.867012E+06
1.217800E+00  4.861404E+06
1.219500E+00  4.855691E+06
1.221300E+00  4.850031E+06
1.223000E+00  4.844212E+06
1.224700E+00  4.838340E+06
1.226500E+00  4.832256E+06
1.228200E+00  4.826120E+06
1.230000E+00  4.820036E+06
1.231700E+00  4.813953E+06
1.233400E+00  4.807764E+06
1.235200E+00  4.801574E+06
1.236900E+00  4.795279E+06
1.238600E+00  4.788984E+06
1.240400E+00  4.782530E+06
1.242100E+00  4.776076E+06
1.243800E+00  4.769411E+06
1.245600E+00  4.762640E+06
1.247300E+00  4.755974E+06
1.249000E+00  4.749309E+06
1.250800E+00  4.742538E+06
1.252500E+00  4.735714E+06
1.254200E+00  4.728837E+06
1.256000E+00  4.721960E+06
1.257700E+00  4.714924E+06
1.259400E+00  4.707836E+06
1.261200E+00  4.700535E+06
1.262900E+00  4.693182E+06
1.264600E+00  4.685935E+06
1.266400E+00  4.678635E+06
1.268100E+00  4.671229E+06
1.269900E+00  4.663823E+06
1.271600E+00  4.656364E+06
1.273300E+00  4.648852E+06
1.275100E+00  4.641234E+06
1.276800E+00  4.633564E+06
1.278500E+00  4.625682E+06
1.280300E+00  4.617747E+06
1.282000E+00  4.609812E+06
1.283700E+00  4.601930E+06
1.285500E+00  4.593942E+06
1.287200E+00  4.585954E+06
1.288900E+00  4.577860E+06
1.290700E+00  4.569766E+06
1.292400E+00  4.561567E+06
1.294100E+00  4.553315E+06
1.295900E+00  4.544851E+06
1.297600E+00  4.536281E+06
1.299300E+00  4.527764E+06
1.301100E+00  4.519300E+06
1.302800E+00  4.510730E+06
1.304500E+00  4.502160E+06
1.306300E+00  4.493485E+06
1.308000E+00  4.484756E+06
1.309800E+00  4.475975E+06
1.311500E+00  4.467140E+06
1.313200E+00  4.458095E+06
1.315000E+00  4.448890E+06
1.316700E+00  4.439791E+06
1.318400E+00  4.430692E+06
1.320200E+00  4.421541E+06
1.321900E+00  4.412389E+06
1.323600E+00  4.403132E+06
1.325400E+00  4.393821E+06
1.327100E+00  4.384458E+06
1.328800E+00  4.375042E+06
1.330600E+00  4.365361E+06
1.332300E+00  4.355522E+06
1.334000E+00  4.345841E+06
1.335800E+00  4.336213E+06
1.337500E+00  4.326479E+06
1.339200E+00  4.316693E+06
1.341000E+00  4.306854E+06
1.342700E+00  4.296961E+06
1.344400E+00  4.287016E+06
1.346200E+00  4.277018E+06
1.347900E+00  4.266755E+06
1.349600E+00  4.256334E+06
1.351400E+00  4.246071E+06
1.353100E+00  4.235862E+06
1.354900E+00  4.225546E+06
1.356600E+00  4.215178E+06
1.358300E+00  4.204756E+06
1.360100E+00  4.194282E+06
1.361800E+00  4.183755E+06
1.363500E+00  4.173175E+06
1.365300E+00  4.162384E+06
1.367000E+00  4.151327E+06
1.368700E+00  4.140483E+06
1.370500E+00  4.129691E+06
1.372200E+00  4.118794E+06
1.373900E+00  4.107844E+06
1.375700E+00  4.096840E+06
1.377400E+00  4.085837E+06
1.379100E+00  4.074675E+06
1.380900E+00  4.063514E+06
1.382600E+00  4.052087E+06
1.384300E+00  4.040502E+06
1.386100E+00  4.029023E+06
1.387800E+00  4.017649E+06
1.389500E+00  4.006170E+06
1.391300E+00  3.994691E+06
1.393000E+00  3.983106E+06
1.394800E+00  3.971520E+06
1.396500E+00  3.959830E+06
1.398200E+00  3.948086E+06
1.400000E+00  3.936130E+06
1.401700E+00  3.923910E+06
1.403400E+00  3.911849E+06
1.405200E+00  3.899894E+06
1.406900E+00  3.887886E+06
1.408600E+00  3.875771E+06
1.410400E+00  3.863657E+06
1.412100E+00  3.851437E+06
1.413800E+00  3.839218E+06
1.415600E+00  3.826892E+06
1.417300E+00  3.814354E+06
1.419000E+00  3.801553E+06
1.420800E+00  3.788910E+06
1.422500E+00  3.776372E+06
1.424200E+00  3.763782E+06
1.426000E+00  3.751139E+06
1.427700E+00  3.738443E+06
1.429400E+00  3.725641E+06
1.431200E+00  3.712839E+06
1.432900E+00  3.699985E+06
1.434700E+00  3.686866E+06
1.436400E+00  3.673482E+06
1.438100E+00  3.660257E+06
1.439900E+00  3.647138E+06
1.441600E+00  3.633965E+06
1.443300E+00  3.620740E+06
1.445100E+00  3.607463E+06
1.446800E+00  3.594132E+06
1.448500E+00  3.580748E+06
1.450300E+00  3.567312E+06
1.452000E+00  3.553610E+06
1.453700E+00  3.539698E+06
1.455500E+00  3.525838E+06
1.457200E+00  3.512190E+06
1.458900E+00  3.498436E+06
1.460700E+00  3.484629E+06
1.462400E+00  3.470769E+06
1.464100E+00  3.456856E+06
1.465900E+00  3.442891E+06
1.467600E+00  3.428925E+06
1.469300E+00  3.414642E+06
1.471100E+00  3.400095E+06
1.472800E+00  3.385653E+06
1.474600E+00  3.371423E+06
1.476300E+00  3.357140E+06
1.478000E+00  3.342751E+06
1.479800E+00  3.328362E+06
1.481500E+00  3.313815E+06
1.483200E+00  3.299320E+06
1.485000E+00  3.284720E+06
1.486700E+00  3.269908E+06
1.488400E+00  3.254725E+06
1.490200E+00  3.239702E+06
1.491900E+00  3.224890E+06
1.493600E+00  3.209972E+06
1.495400E+00  3.195054E+06
1.497100E+00  3.180031E+06
1.498800E+00  3.164954E+06
1.500600E+00  3.149878E+06
1.502300E+00  3.134695E+06
1.504000E+00  3.119301E+06
1.505800E+00  3.103537E+06
