# (E [MeV])  (Flux [1/MeV/cm^2/s]
1.410200E+01  7.405632E+03
1.411800E+01  7.117188E+03
1.413500E+01  6.824616E+03
1.415100E+01  6.515532E+03
1.416700E+01  6.227088E+03
1.418400E+01  5.977860E+03
1.420000E+01  5.744628E+03
1.421600E+01  5.510364E+03
1.423300E+01  5.271456E+03
1.424900E+01  5.016707E+03
1.426500E+01  4.775683E+03
1.428200E+01  4.589407E+03
1.429800E+01  4.403080E+03
1.431400E+01  4.216081E+03
1.433100E+01  4.024800E+03
1.434700E+01  3.825624E+03
1.436300E+01  3.631040E+03
1.438000E+01  3.485167E+03
1.439600E+01  3.338933E+03
1.441200E+01  3.191718E+03
1.442900E+01  3.040891E+03
1.444500E+01  2.886504E+03
1.446100E+01  2.734439E+03
1.447800E+01  2.621486E+03
1.449400E+01  2.508173E+03
1.451000E+01  2.393724E+03
1.452700E+01  2.275921E+03
1.454300E+01  2.155590E+03
1.455900E+01  2.041760E+03
1.457600E+01  1.954247E+03
1.459200E+01  1.867249E+03
1.460800E+01  1.779323E+03
1.462500E+01  1.688765E+03
1.464100E+01  1.594027E+03
1.465700E+01  1.513118E+03
1.467400E+01  1.444903E+03
1.469000E+01  1.378907E+03
1.470600E+01  1.312085E+03
1.472300E+01  1.242889E+03
1.473900E+01  1.166986E+03
1.475500E+01  1.110174E+03
1.477200E+01  1.058780E+03
1.478800E+01  1.008832E+03
1.480400E+01  9.582120E+02
1.482100E+01  9.060444E+02
1.483700E+01  8.466012E+02
1.485300E+01  8.055276E+02
1.487000E+01  7.684272E+02
1.488600E+01  7.311720E+02
1.490200E+01  6.934008E+02
1.491900E+01  6.542364E+02
1.493500E+01  6.119244E+02
1.495100E+01  5.799324E+02
1.496800E+01  5.523264E+02
1.498400E+01  5.244108E+02
1.500000E+01  4.961495E+02
1.501700E+01  4.666446E+02
1.503300E+01  4.368043E+02
1.504900E+01  4.122324E+02
1.506600E+01  3.917266E+02
1.508200E+01  3.713858E+02
1.509800E+01  3.503124E+02
1.511500E+01  3.280986E+02
1.513100E+01  3.071903E+02
1.514700E+01  2.892644E+02
1.516400E+01  2.740940E+02
1.518000E+01  2.589185E+02
1.519600E+01  2.437481E+02
1.521300E+01  2.272516E+02
1.522900E+01  2.120450E+02
1.524500E+01  1.992637E+02
1.526200E+01  1.886806E+02
1.527800E+01  1.777207E+02
1.529400E+01  1.663894E+02
1.531100E+01  1.541705E+02
1.532700E+01  1.431900E+02
1.534300E+01  1.346038E+02
1.536000E+01  1.270186E+02
1.537600E+01  1.194334E+02
1.539200E+01  1.115231E+02
1.540900E+01  1.028336E+02
1.542500E+01  9.475824E+01
1.544200E+01  8.931960E+01
1.545800E+01  8.426280E+01
1.547400E+01  7.883964E+01
1.549100E+01  7.308624E+01
1.550700E+01  6.718836E+01
1.552300E+01  6.169812E+01
1.554000E+01  5.790552E+01
1.555600E+01  5.410776E+01
1.557200E+01  5.063147E+01
1.558900E+01  4.681978E+01
1.560500E+01  4.273048E+01
1.562100E+01  3.903024E+01
1.563800E+01  3.650132E+01
1.565400E+01  3.397241E+01
1.567000E+01  3.144349E+01
1.568700E+01  2.891458E+01
1.570300E+01  2.638566E+01
1.571900E+01  2.385674E+01
1.573600E+01  2.213072E+01
1.575200E+01  2.044495E+01
1.576800E+01  1.875866E+01
1.578500E+01  1.707289E+01
1.580100E+01  1.541034E+01
1.581700E+01  1.414562E+01
1.583400E+01  1.288142E+01
1.585000E+01  1.187264E+01
1.586600E+01  1.086851E+01
1.588300E+01  9.604308E+00
1.589900E+01  8.339592E+00
1.591500E+01  7.862292E+00
1.593200E+01  7.141956E+00
1.594800E+01  6.503664E+00
1.596400E+01  5.972184E+00
1.598100E+01  5.144520E+00
1.599700E+01  4.723051E+00
1.601300E+01  4.301531E+00
1.603000E+01  3.880062E+00
1.604600E+01  3.458593E+00
1.606200E+01  3.037124E+00
1.607900E+01  2.615656E+00
1.609500E+01  2.194187E+00
1.611100E+01  2.064000E+00
1.612800E+01  1.867198E+00
1.614400E+01  1.548000E+00
1.616000E+01  1.540260E+00
1.617700E+01  1.118791E+00
1.619300E+01  1.032000E+00
1.620900E+01  1.032000E+00
1.622600E+01  8.863332E-01
1.624200E+01  5.160000E-01
1.625800E+01  5.160000E-01
1.627500E+01  5.160000E-01
1.629100E+01  5.160000E-01
1.630700E+01  5.160000E-01
1.632400E+01  5.160000E-01
1.634000E+01  5.160000E-01
