# (E [MeV])  (Flux [1/MeV/cm^2/s]
9.907900E+00  7.759592E+02
9.926700E+00  7.757837E+02
9.945500E+00  7.756001E+02
9.964200E+00  7.754006E+02
9.983000E+00  7.751932E+02
1.000200E+01  7.749777E+02
1.002100E+01  7.747463E+02
1.003900E+01  7.744989E+02
1.005800E+01  7.742356E+02
1.007700E+01  7.739722E+02
1.009600E+01  7.737009E+02
1.011400E+01  7.733977E+02
1.013300E+01  7.730944E+02
1.015200E+01  7.727832E+02
1.017100E+01  7.724560E+02
1.018900E+01  7.721288E+02
1.020800E+01  7.717777E+02
1.022700E+01  7.714027E+02
1.024600E+01  7.710356E+02
1.026400E+01  7.706525E+02
1.028300E+01  7.702535E+02
1.030200E+01  7.698386E+02
1.032100E+01  7.694316E+02
1.034000E+01  7.690007E+02
1.035800E+01  7.685618E+02
1.037700E+01  7.680989E+02
1.039600E+01  7.676281E+02
1.041500E+01  7.671573E+02
1.043300E+01  7.666785E+02
1.045200E+01  7.661837E+02
1.047100E+01  7.656650E+02
1.049000E+01  7.651304E+02
1.050800E+01  7.646037E+02
1.052700E+01  7.640611E+02
1.054600E+01  7.634945E+02
1.056500E+01  7.629199E+02
1.058300E+01  7.623374E+02
1.060200E+01  7.617628E+02
1.062100E+01  7.611643E+02
1.064000E+01  7.605339E+02
1.065900E+01  7.599035E+02
1.067700E+01  7.592731E+02
1.069600E+01  7.586267E+02
1.071500E+01  7.579723E+02
1.073400E+01  7.572940E+02
1.075200E+01  7.565998E+02
1.077100E+01  7.559055E+02
1.079000E+01  7.552112E+02
1.080900E+01  7.544851E+02
1.082700E+01  7.537429E+02
1.084600E+01  7.530167E+02
1.086500E+01  7.522666E+02
1.088400E+01  7.515165E+02
1.090200E+01  7.507345E+02
1.092100E+01  7.499365E+02
1.094000E+01  7.491464E+02
1.095900E+01  7.483484E+02
1.097800E+01  7.475265E+02
1.099600E+01  7.466806E+02
1.101500E+01  7.458507E+02
1.103400E+01  7.450048E+02
1.105300E+01  7.441510E+02
1.107100E+01  7.432732E+02
1.109000E+01  7.423714E+02
1.110900E+01  7.414856E+02
1.112800E+01  7.405839E+02
1.114600E+01  7.396822E+02
1.116500E+01  7.387405E+02
1.118400E+01  7.377829E+02
1.120300E+01  7.368413E+02
1.122100E+01  7.358917E+02
1.124000E+01  7.349181E+02
1.125900E+01  7.339126E+02
1.127800E+01  7.329231E+02
1.129700E+01  7.319336E+02
1.131500E+01  7.309281E+02
1.133400E+01  7.298907E+02
1.135300E+01  7.288373E+02
1.137200E+01  7.277999E+02
1.139000E+01  7.267546E+02
1.140900E+01  7.257012E+02
1.142800E+01  7.246159E+02
1.144700E+01  7.234987E+02
1.146500E+01  7.224134E+02
1.148400E+01  7.213122E+02
1.150300E+01  7.201790E+02
1.152200E+01  7.190219E+02
1.154000E+01  7.178968E+02
1.155900E+01  7.167556E+02
1.157800E+01  7.156065E+02
1.159700E+01  7.144255E+02
1.161600E+01  7.132125E+02
1.163400E+01  7.120315E+02
1.165300E+01  7.108424E+02
1.167200E+01  7.096215E+02
1.169100E+01  7.083686E+02
1.170900E+01  7.071477E+02
1.172800E+01  7.059108E+02
1.174700E+01  7.046739E+02
1.176600E+01  7.033971E+02
1.178400E+01  7.020884E+02
1.180300E+01  7.008275E+02
1.182200E+01  6.995428E+02
1.184100E+01  6.982500E+02
1.185900E+01  6.969253E+02
1.187800E+01  6.955687E+02
1.189700E+01  6.942520E+02
1.191600E+01  6.929194E+02
1.193500E+01  6.915548E+02
1.195300E+01  6.901583E+02
1.197200E+01  6.888017E+02
1.199100E+01  6.874291E+02
1.201000E+01  6.860566E+02
1.202800E+01  6.846361E+02
1.204700E+01  6.831917E+02
1.206600E+01  6.817873E+02
1.208500E+01  6.803668E+02
1.210300E+01  6.789384E+02
1.212200E+01  6.774781E+02
1.214100E+01  6.759858E+02
1.216000E+01  6.745334E+02
1.217800E+01  6.730651E+02
1.219700E+01  6.715729E+02
1.221600E+01  6.700407E+02
1.223500E+01  6.685484E+02
1.225400E+01  6.670482E+02
1.227200E+01  6.655320E+02
1.229100E+01  6.639919E+02
1.231000E+01  6.624118E+02
1.232900E+01  6.608717E+02
1.234700E+01  6.593315E+02
1.236600E+01  6.577435E+02
1.238500E+01  6.561316E+02
1.240400E+01  6.545595E+02
1.242200E+01  6.529795E+02
1.244100E+01  6.513914E+02
1.246000E+01  6.497635E+02
1.247900E+01  6.480957E+02
1.249700E+01  6.464837E+02
1.251600E+01  6.448558E+02
1.253500E+01  6.432279E+02
1.255400E+01  6.415601E+02
1.257300E+01  6.398524E+02
1.259100E+01  6.381925E+02
1.261000E+01  6.365247E+02
1.262900E+01  6.348170E+02
1.264800E+01  6.330694E+02
1.266600E+01  6.313856E+02
1.268500E+01  6.296858E+02
1.270400E+01  6.279701E+02
1.272300E+01  6.262305E+02
1.274100E+01  6.244430E+02
1.276000E+01  6.227113E+02
1.277900E+01  6.209717E+02
1.279800E+01  6.192241E+02
1.281700E+01  6.174445E+02
1.283500E+01  6.156091E+02
1.285400E+01  6.138376E+02
1.287300E+01  6.120580E+02
1.289200E+01  6.102466E+02
1.291000E+01  6.083792E+02
1.292900E+01  6.065758E+02
1.294800E+01  6.047643E+02
1.296700E+01  6.029528E+02
1.298500E+01  6.011015E+02
1.300400E+01  5.991943E+02
1.302300E+01  5.973509E+02
1.304200E+01  5.955075E+02
1.306000E+01  5.936242E+02
1.307900E+01  5.916931E+02
1.309800E+01  5.898178E+02
1.311700E+01  5.879425E+02
1.313600E+01  5.860592E+02
1.315400E+01  5.841360E+02
1.317300E+01  5.821649E+02
1.319200E+01  5.802657E+02
1.321100E+01  5.783585E+02
1.322900E+01  5.764353E+02
1.324800E+01  5.744802E+02
1.326700E+01  5.724692E+02
1.328600E+01  5.705381E+02
1.330400E+01  5.685910E+02
1.332300E+01  5.666119E+02
1.334200E+01  5.645690E+02
1.336100E+01  5.626060E+02
1.337900E+01  5.606349E+02
1.339800E+01  5.586559E+02
1.341700E+01  5.566449E+02
1.343600E+01  5.545701E+02
1.345500E+01  5.525751E+02
1.347300E+01  5.505721E+02
1.349200E+01  5.485612E+02
1.351100E+01  5.465183E+02
1.353000E+01  5.444195E+02
1.354800E+01  5.423926E+02
1.356700E+01  5.403577E+02
1.358600E+01  5.382909E+02
1.360500E+01  5.361602E+02
1.362300E+01  5.341094E+02
1.364200E+01  5.320585E+02
1.366100E+01  5.299917E+02
1.368000E+01  5.278930E+02
1.369800E+01  5.257384E+02
1.371700E+01  5.236556E+02
1.373600E+01  5.215728E+02
1.375500E+01  5.194581E+02
1.377400E+01  5.172796E+02
1.379200E+01  5.151808E+02
1.381100E+01  5.130741E+02
1.383000E+01  5.109594E+02
1.384900E+01  5.088208E+02
1.386700E+01  5.066103E+02
1.388600E+01  5.044796E+02
1.390500E+01  5.023570E+02
1.392400E+01  5.002183E+02
1.394200E+01  4.980478E+02
1.396100E+01  4.958134E+02
1.398000E+01  4.936667E+02
1.399900E+01  4.915042E+02
1.401700E+01  4.893176E+02
1.403600E+01  4.870673E+02
1.405500E+01  4.849047E+02
1.407400E+01  4.827341E+02
1.409300E+01  4.805476E+02
1.411100E+01  4.783451E+02
1.413000E+01  4.760708E+02
1.414900E+01  4.738843E+02
1.416800E+01  4.716898E+02
1.418600E+01  4.694873E+02
1.420500E+01  4.672609E+02
1.422400E+01  4.649627E+02
1.424300E+01  4.627522E+02
